,dates,vcan,ab,jpn,jst,jps,cavado,crista,difluência,convergência,text_data,url_data
57,2009010412,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
58,2009010418,0,1,0,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um amplo cavado desloca-se entre a Região Sul do Brasil, MS e SP auxiliando o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Contornando o cavado citado pode-se perceber o Jato Subtropical (JST), atuando sobre o Paraguai, Paraná (PR) e seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda do amplo cavado que  chega até próximo a ilha Geórgia do Sul. A sul de 40S entre o Pacífico, cortando o sul do continente e seguindo pelo Atlântico notam-se ramos do JPN e do Jato Polar Sul (JPS).
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010418.gif
59,2009010418,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um amplo cavado desloca-se entre a Região Sul do Brasil, MS e SP auxiliando o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Contornando o cavado citado pode-se perceber o Jato Subtropical (JST), atuando sobre o Paraguai, Paraná (PR) e seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda do amplo cavado que  chega até próximo a ilha Geórgia do Sul. A sul de 40S entre o Pacífico, cortando o sul do continente e seguindo pelo Atlântico notam-se ramos do JPN e do Jato Polar Sul (JPS).
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010418.gif
60,2009010418,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 18z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um amplo cavado desloca-se entre a Região Sul do Brasil, MS e SP auxiliando o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Contornando o cavado citado pode-se perceber o Jato Subtropical (JST), atuando sobre o Paraguai, Paraná (PR) e seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda do amplo cavado que  chega até próximo a ilha Geórgia do Sul. A sul de 40S entre o Pacífico, cortando o sul do continente e seguindo pelo Atlântico notam-se ramos do JPN e do Jato Polar Sul (JPS).
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010418.gif
61,2009010418,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 18z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um amplo cavado desloca-se entre a Região Sul do Brasil, MS e SP auxiliando o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Contornando o cavado citado pode-se perceber o Jato Subtropical (JST), atuando sobre o Paraguai, Paraná (PR) e seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda do amplo cavado que  chega até próximo a ilha Geórgia do Sul. A sul de 40S entre o Pacífico, cortando o sul do continente e seguindo pelo Atlântico notam-se ramos do JPN e do Jato Polar Sul (JPS).
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010418.gif
62,2009010418,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 18z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um amplo cavado desloca-se entre a Região Sul do Brasil, MS e SP auxiliando o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Contornando o cavado citado pode-se perceber o Jato Subtropical (JST), atuando sobre o Paraguai, Paraná (PR) e seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda do amplo cavado que  chega até próximo a ilha Geórgia do Sul. A sul de 40S entre o Pacífico, cortando o sul do continente e seguindo pelo Atlântico notam-se ramos do JPN e do Jato Polar Sul (JPS).
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010418.gif
63,2009010500,1,0,0,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
64,2009010500,0,0,1,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
65,2009010500,0,0,0,1,0,0,0,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
66,2009010500,0,0,0,0,1,0,0,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
67,2009010500,0,0,0,0,0,1,0,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
68,2009010500,0,0,0,0,0,0,1,0,0,"Na carta de altitude da 00z de hoje (05/01), a Alta da Bolívia encontra-se com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema meteorológico influencia o oeste do continente, mas sobre o Brasil ele influencia praticamente apenas o sul da AM e o AC. Pois nas áreas centrais do país a maior influência fica por conta de um extenso cavado que atua sobre o Centro-Oeste, Sudeste e Região Sul. Um ramo do Jato Subtropical (JST), atua sobre MS, SP, PR e nordeste de SC. 
Apesar da AB estar afastada para o oeste do continente e Oceano Pacífico, observam-se áreas de circulação anticiclônica em 250hPa também sobre a Região Norte e uma crista estendendo-se pelo Nordeste em direção ao Atlântico. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado, mas este sistema
 meteorológico está mais afastado do continente, com centro por volta de 10S/25W, ou seja, sobre o oceano Atlântico. 
O cavado citado também influencia o Paraguai, centro-sul da Bolívia, além do norte e nordeste da Argentina. A sudoeste deste cavado há uma crista que influencia as áreas centrais da Argentina, até cerca de 40S, toda uma região de pouca nebulosidade. 
No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS). Estes jatos auxiliam os sistemas frontais que vem do Pacífico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010500.gif
69,2009010512,1,0,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
70,2009010512,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
71,2009010512,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
72,2009010512,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
73,2009010512,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
74,2009010512,0,0,0,0,0,0,1,0,0,"Na carta de altitude das 12z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia persiste com seu centro a sudoeste do Peru, sobre o Pacífico. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP, leste do PR e nordeste de SC, a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste do Nordeste, por volta de 8S/27W.  Uma crista se estende pelo norte da Argentina e Uruguai. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010512.gif
75,2009010518,1,0,0,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia centra-se sobre o sul do Peru. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste da Região Nordeste, por volta de 7S/26W.  Uma crista se estende pelo norte da Argentina, Uruguai e sul do RS. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010518.gif
76,2009010518,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia centra-se sobre o sul do Peru. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste da Região Nordeste, por volta de 7S/26W.  Uma crista se estende pelo norte da Argentina, Uruguai e sul do RS. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010518.gif
77,2009010518,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 18z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia centra-se sobre o sul do Peru. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste da Região Nordeste, por volta de 7S/26W.  Uma crista se estende pelo norte da Argentina, Uruguai e sul do RS. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010518.gif
78,2009010518,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 18z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia centra-se sobre o sul do Peru. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste da Região Nordeste, por volta de 7S/26W.  Uma crista se estende pelo norte da Argentina, Uruguai e sul do RS. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010518.gif
79,2009010518,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 18z de hoje (05/01), a situação sinótica praticamente não mudou. A Alta da Bolívia centra-se sobre o sul do Peru. Este sistema verifica-se deslocado para oeste devido ao significativo cavado baroclínico que verifica-se sobre o centro-sul do Brasil. O fluxo sobre o norte do Brasil observa-se  completamente de sul bastante meridional. Um ramo do Jato Subtropical (JST), atua sobre SP a sotavento do cavado. Este padrão da AB e o cavado no centro-sul do país é um padrão associado com o evento de ZCAS. Um Vórtice Ciclônico de Altos Níveis (VCAN), também típico do padrão de ZCAS, é observado sobre o Atlântico a leste da Região Nordeste, por volta de 7S/26W.  Uma crista se estende pelo norte da Argentina, Uruguai e sul do RS. No extremo sul do continente o Jato Polar Norte (JPN), influencia a região juntamente com o Jato Polar Sul (JPS) mas embebidos em um fluxo bastante zonal. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010518.gif
